hour,month,weekday,year,grupo
18,5,4,2013,2
19,5,4,2013,2
20,5,4,2013,2
21,5,4,2013,2
22,5,4,2013,2
23,5,4,2013,2
0,5,5,2013,1
1,5,3,2013,1
2,5,3,2013,1
3,5,3,2013,0
4,5,3,2013,0
5,5,3,2013,0
6,5,3,2013,1
7,5,3,2013,1
8,5,3,2013,2
9,5,3,2013,2
10,5,3,2013,2
11,5,3,2013,2
12,5,3,2013,2
13,5,3,2013,2
14,5,3,2013,3
15,5,3,2013,2
16,5,3,2013,2
17,5,3,2013,2
18,5,3,2013,2
19,5,3,2013,2
20,5,3,2013,2
21,5,3,2013,2
22,5,3,2013,2
23,5,3,2013,2
0,5,4,2013,1
1,5,2,2013,1
2,5,2,2013,0
3,5,2,2013,0
4,5,2,2013,0
5,5,2,2013,0
6,5,2,2013,1
7,5,2,2013,1
8,5,2,2013,2
9,5,2,2013,2
10,5,2,2013,2
11,5,2,2013,2
12,5,2,2013,2
13,5,2,2013,2
14,5,2,2013,2
15,5,2,2013,2
16,5,2,2013,2
17,5,2,2013,2
18,5,2,2013,2
19,5,2,2013,2
20,5,2,2013,2
21,5,2,2013,2
22,5,2,2013,3
23,5,2,2013,2
0,5,3,2013,1
1,4,1,2013,1
2,4,1,2013,0
3,4,1,2013,0
4,4,1,2013,0
5,4,1,2013,1
6,4,1,2013,1
7,4,1,2013,2
8,4,1,2013,2
9,4,1,2013,2
10,4,1,2013,2
11,4,1,2013,2
12,4,1,2013,2
13,4,1,2013,2
14,4,1,2013,2
15,4,1,2013,2
16,4,1,2013,2
17,4,1,2013,2
18,4,1,2013,2
19,4,1,2013,2
20,4,1,2013,2
21,4,1,2013,2
22,4,1,2013,2
23,4,1,2013,2
0,5,2,2013,1
1,4,0,2013,1
2,4,0,2013,0
3,4,0,2013,0
4,4,0,2013,0
5,4,0,2013,0
6,4,0,2013,1
7,4,0,2013,2
8,4,0,2013,2
9,4,0,2013,2
10,4,0,2013,2
11,4,0,2013,2
12,4,0,2013,2
13,4,0,2013,2
14,4,0,2013,2
15,4,0,2013,2
16,4,0,2013,2
17,4,0,2013,2
18,4,0,2013,2
19,4,0,2013,2
20,4,0,2013,2
21,4,0,2013,2
22,4,0,2013,2
23,4,0,2013,2
0,4,1,2013,1
1,4,6,2013,0
2,4,6,2013,0
3,4,6,2013,0
4,4,6,2013,0
5,4,6,2013,0
6,4,6,2013,0
7,4,6,2013,0
8,4,6,2013,0
9,4,6,2013,1
10,4,6,2013,1
11,4,6,2013,1
12,4,6,2013,1
13,4,6,2013,1
14,4,6,2013,1
15,4,6,2013,1
16,4,6,2013,1
17,4,6,2013,1
18,4,6,2013,1
19,4,6,2013,1
20,4,6,2013,1
21,4,6,2013,1
22,4,6,2013,1
23,4,6,2013,1
0,4,0,2013,1
1,4,5,2013,1
2,4,5,2013,0
3,4,5,2013,0
4,4,5,2013,0
5,4,5,2013,0
6,4,5,2013,1
7,4,5,2013,1
8,4,5,2013,1
9,4,5,2013,1
10,4,5,2013,1
11,4,5,2013,1
12,4,5,2013,1
13,4,5,2013,1
14,4,5,2013,1
15,4,5,2013,1
16,4,5,2013,1
17,4,5,2013,1
18,4,5,2013,1
19,4,5,2013,1
20,4,5,2013,1
21,4,5,2013,1
22,4,5,2013,1
23,4,5,2013,1
0,4,6,2013,0
1,4,4,2013,1
2,4,4,2013,1
3,4,4,2013,1
4,4,4,2013,1
5,4,4,2013,1
6,4,4,2013,2
7,4,4,2013,2
8,4,4,2013,3
9,4,4,2013,2
10,4,4,2013,2
11,4,4,2013,2
12,4,4,2013,2
13,4,4,2013,2
14,4,4,2013,2
15,4,4,2013,2
16,4,4,2013,2
17,4,4,2013,1
18,4,4,2013,1
19,4,4,2013,1
20,4,4,2013,1
21,4,4,2013,1
22,4,4,2013,2
23,4,4,2013,1
0,4,5,2013,1
1,4,3,2013,1
2,4,3,2013,1
3,4,3,2013,1
4,4,3,2013,1
5,4,3,2013,1
6,4,3,2013,2
7,4,3,2013,2
8,4,3,2013,3
9,4,3,2013,2
10,4,3,2013,2
11,4,3,2013,2
12,4,3,2013,2
13,4,3,2013,2
14,4,3,2013,2
15,4,3,2013,2
16,4,3,2013,2
17,4,3,2013,2
18,4,3,2013,2
19,4,3,2013,2
20,4,3,2013,2
21,4,3,2013,2
22,4,3,2013,2
23,4,3,2013,2
0,4,4,2013,1
1,4,2,2013,1
2,4,2,2013,1
3,4,2,2013,0
4,4,2,2013,0
5,4,2,2013,1
6,4,2,2013,1
7,4,2,2013,2
8,4,2,2013,2
9,4,2,2013,2
10,4,2,2013,2
11,4,2,2013,2
12,4,2,2013,2
13,4,2,2013,2
14,4,2,2013,2
15,4,2,2013,2
16,4,2,2013,2
17,4,2,2013,2
18,4,2,2013,2
19,4,2,2013,2
20,4,2,2013,2
21,4,2,2013,2
22,4,2,2013,2
23,4,2,2013,2
0,4,3,2013,1
1,4,1,2013,1
2,4,1,2013,1
3,4,1,2013,1
4,4,1,2013,1
5,4,1,2013,1
6,4,1,2013,1
7,4,1,2013,2
8,4,1,2013,2
9,4,1,2013,2
10,4,1,2013,2
11,4,1,2013,2
12,4,1,2013,2
13,4,1,2013,2
14,4,1,2013,2
15,4,1,2013,2
16,4,1,2013,2
17,4,1,2013,2
18,4,1,2013,2
19,4,1,2013,2
20,4,1,2013,2
21,4,1,2013,2
22,4,1,2013,2
23,4,1,2013,2
0,4,2,2013,1
1,4,0,2013,1
2,4,0,2013,1
3,4,0,2013,1
4,4,0,2013,1
5,4,0,2013,1
6,4,0,2013,2
7,4,0,2013,2
8,4,0,2013,3
9,4,0,2013,2
10,4,0,2013,2
11,4,0,2013,2
12,4,0,2013,2
13,4,0,2013,2
14,4,0,2013,2
15,4,0,2013,2
16,4,0,2013,2
17,4,0,2013,2
18,4,0,2013,2
19,4,0,2013,2
20,4,0,2013,2
21,4,0,2013,2
22,4,0,2013,2
23,4,0,2013,2
0,4,1,2013,1
1,4,6,2013,1
2,4,6,2013,1
3,4,6,2013,1
4,4,6,2013,1
5,4,6,2013,1
6,4,6,2013,1
7,4,6,2013,1
8,4,6,2013,1
9,4,6,2013,2
10,4,6,2013,2
11,4,6,2013,1
12,4,6,2013,1
13,4,6,2013,1
14,4,6,2013,1
15,4,6,2013,1
16,4,6,2013,1
17,4,6,2013,1
18,4,6,2013,1
19,4,6,2013,1
20,4,6,2013,1
21,4,6,2013,1
22,4,6,2013,1
23,4,6,2013,1
0,4,0,2013,1
1,4,5,2013,1
2,4,5,2013,1
3,4,5,2013,1
4,4,5,2013,1
5,4,5,2013,1
6,4,5,2013,1
7,4,5,2013,1
8,4,5,2013,1
9,4,5,2013,2
10,4,5,2013,2
11,4,5,2013,2
12,4,5,2013,2
13,4,5,2013,1
14,4,5,2013,1
15,4,5,2013,1
16,4,5,2013,1
17,4,5,2013,1
18,4,5,2013,1
19,4,5,2013,1
20,4,5,2013,1
21,4,5,2013,1
22,4,5,2013,2
23,4,5,2013,1
0,4,6,2013,1
1,4,4,2013,1
2,4,4,2013,1
3,4,4,2013,0
4,4,4,2013,0
5,4,4,2013,0
6,4,4,2013,1
7,4,4,2013,1
8,4,4,2013,2
9,4,4,2013,2
10,4,4,2013,2
11,4,4,2013,2
12,4,4,2013,2
13,4,4,2013,2
14,4,4,2013,2
15,4,4,2013,2
16,4,4,2013,2
17,4,4,2013,2
18,4,4,2013,2
19,4,4,2013,2
20,4,4,2013,2
21,4,4,2013,2
22,4,4,2013,2
23,4,4,2013,2
0,4,5,2013,1
1,4,3,2013,1
2,4,3,2013,0
3,4,3,2013,0
4,4,3,2013,0
5,4,3,2013,0
6,4,3,2013,1
7,4,3,2013,1
8,4,3,2013,2
9,4,3,2013,2
10,4,3,2013,2
11,4,3,2013,2
12,4,3,2013,2
13,4,3,2013,2
14,4,3,2013,2
15,4,3,2013,2
16,4,3,2013,2
17,4,3,2013,2
18,4,3,2013,2
19,4,3,2013,2
20,4,3,2013,2
21,4,3,2013,2
22,4,3,2013,2
23,4,3,2013,2
0,4,4,2013,1
1,4,2,2013,1
2,4,2,2013,0
3,4,2,2013,0
4,4,2,2013,0
5,4,2,2013,0
6,4,2,2013,1
7,4,2,2013,1
8,4,2,2013,2
9,4,2,2013,2
10,4,2,2013,2
11,4,2,2013,2
12,4,2,2013,2
13,4,2,2013,2
14,4,2,2013,2
15,4,2,2013,2
16,4,2,2013,2
17,4,2,2013,2
18,4,2,2013,2
19,4,2,2013,2
20,4,2,2013,2
21,4,2,2013,2
22,4,2,2013,2
23,4,2,2013,2
0,4,3,2013,1
1,4,1,2013,1
2,4,1,2013,0
3,4,1,2013,0
4,4,1,2013,0
5,4,1,2013,0
6,4,1,2013,1
7,4,1,2013,1
8,4,1,2013,2
9,4,1,2013,2
10,4,1,2013,2
11,4,1,2013,2
12,4,1,2013,2
13,4,1,2013,2
14,4,1,2013,2
15,4,1,2013,2
16,4,1,2013,2
17,4,1,2013,2
18,4,1,2013,2
19,4,1,2013,2
20,4,1,2013,2
21,4,1,2013,2
22,4,1,2013,2
23,4,1,2013,2
0,4,2,2013,1
1,4,0,2013,0
2,4,0,2013,0
3,4,0,2013,0
4,4,0,2013,0
5,4,0,2013,0
6,4,0,2013,1
7,4,0,2013,1
8,4,0,2013,2
9,4,0,2013,2
10,4,0,2013,2
11,4,0,2013,2
12,4,0,2013,2
13,4,0,2013,2
14,4,0,2013,2
15,4,0,2013,2
16,4,0,2013,2
17,4,0,2013,2
18,4,0,2013,2
19,4,0,2013,2
20,4,0,2013,2
21,4,0,2013,2
22,4,0,2013,2
23,4,0,2013,1
0,4,1,2013,1
1,4,6,2013,1
2,4,6,2013,0
3,4,6,2013,0
4,4,6,2013,0
5,4,6,2013,0
6,4,6,2013,1
7,4,6,2013,1
8,4,6,2013,1
9,4,6,2013,1
10,4,6,2013,1
11,4,6,2013,1
12,4,6,2013,1
13,4,6,2013,1
14,4,6,2013,1
15,4,6,2013,1
16,4,6,2013,1
17,4,6,2013,1
18,4,6,2013,1
19,4,6,2013,1
20,4,6,2013,1
21,4,6,2013,2
22,4,6,2013,1
23,4,6,2013,1
0,4,0,2013,1
1,4,5,2013,1
2,4,5,2013,1
3,4,5,2013,1
4,4,5,2013,1
5,4,5,2013,1
6,4,5,2013,1
7,4,5,2013,1
8,4,5,2013,1
9,4,5,2013,1
10,4,5,2013,2
11,4,5,2013,2
12,4,5,2013,2
13,4,5,2013,2
14,4,5,2013,1
15,4,5,2013,1
16,4,5,2013,1
17,4,5,2013,1
18,4,5,2013,1
19,4,5,2013,1
20,4,5,2013,1
21,4,5,2013,1
22,4,5,2013,1
23,4,5,2013,1
0,4,6,2013,1
1,4,4,2013,1
2,4,4,2013,1
3,4,4,2013,1
4,4,4,2013,1
5,4,4,2013,1
6,4,4,2013,1
7,4,4,2013,2
8,4,4,2013,2
9,4,4,2013,2
10,4,4,2013,2
11,4,4,2013,2
12,4,4,2013,2
13,4,4,2013,2
14,4,4,2013,2
15,4,4,2013,2
16,4,4,2013,2
17,4,4,2013,2
18,4,4,2013,2
19,4,4,2013,2
20,4,4,2013,2
21,4,4,2013,2
22,4,4,2013,2
23,4,4,2013,2
0,4,5,2013,1
1,4,3,2013,1
2,4,3,2013,1
3,4,3,2013,0
4,4,3,2013,0
5,4,3,2013,0
6,4,3,2013,1
7,4,3,2013,2
8,4,3,2013,2
9,4,3,2013,2
10,4,3,2013,2
11,4,3,2013,2
12,4,3,2013,2
13,4,3,2013,2
14,4,3,2013,2
15,4,3,2013,2
16,4,3,2013,2
17,4,3,2013,2
18,4,3,2013,2
19,4,3,2013,2
20,4,3,2013,2
21,4,3,2013,3
22,4,3,2013,2
23,4,3,2013,2
0,4,4,2013,1
1,4,2,2013,1
2,4,2,2013,0
3,4,2,2013,0
4,4,2,2013,0
5,4,2,2013,0
6,4,2,2013,1
7,4,2,2013,1
8,4,2,2013,2
9,4,2,2013,2
10,4,2,2013,2
11,4,2,2013,2
12,4,2,2013,2
13,4,2,2013,2
14,4,2,2013,2
15,4,2,2013,2
16,4,2,2013,2
17,4,2,2013,3
18,4,2,2013,3
19,4,2,2013,3
20,4,2,2013,3
21,4,2,2013,3
22,4,2,2013,2
23,4,2,2013,2
0,4,3,2013,1
1,4,1,2013,1
2,4,1,2013,0
3,4,1,2013,0
4,4,1,2013,0
5,4,1,2013,0
6,4,1,2013,1
7,4,1,2013,2
8,4,1,2013,2
9,4,1,2013,2
10,4,1,2013,2
11,4,1,2013,2
12,4,1,2013,2
13,4,1,2013,2
14,4,1,2013,2
15,4,1,2013,2
16,4,1,2013,2
17,4,1,2013,2
18,4,1,2013,2
19,4,1,2013,2
20,4,1,2013,2
21,4,1,2013,2
22,4,1,2013,2
23,4,1,2013,2
0,4,2,2013,1
1,4,0,2013,0
2,4,0,2013,0
3,4,0,2013,0
